APP_NAME,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,execution_time_1,execution_time_2,execution_time_3,execution_time_4,execution_time_5,code_size
medley/nussinov,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000101,0.00286,44.327305,44.137842,0,14752
medley/nussinov,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,9.2E-05,0.002548,47.317113,47.929498,0,14792
medley/nussinov,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,-O2 ,0.000103,0.002896,44.366497,44.219796,0,14752
medley/nussinov,X,X,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,X,9.7E-05,0.002542,45.248721,44.762155,0,14816
medley/nussinov,X,X,-fno-ivopts ,X,-fno-inline-functions ,X,-O2 ,0.000107,0.002798,44.474479,44.2282,0,14752
medley/nussinov,X,X,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,9.5E-05,0.002499,44.791692,44.498954,0,14752
medley/nussinov,X,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,9.2E-05,0.002552,44.303727,44.283174,0,14752
medley/nussinov,X,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000103,0.002862,44.513517,44.076023,0,14752
medley/nussinov,X,X,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,9.7E-05,0.002539,46.3969,44.98749,0,14752
medley/nussinov,X,X,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,6.7E-05,0.001719,44.155281,43.765969,0,14752
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,X,0.000102,0.002846,44.514392,44.155463,0,16128
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,X,X,0.000103,0.002846,44.466706,44.130137,0,16224
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,X,-funroll-all-loops ,X,9.4E-05,0.002578,44.517038,43.826595,0,20288
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,X,X,-O2 ,0.000104,0.002849,44.473831,44.122712,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000101,0.002795,44.469108,44.199804,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,9.1E-05,0.002573,44.840196,44.30217,0,16128
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,X,-O2 ,0.000103,0.002843,44.42221,44.200415,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,-funroll-all-loops ,X,6.6E-05,0.001625,44.401382,43.986762,0,16224
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,X,-O2 ,8E-05,0.001926,43.9278,43.504986,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,X,-funroll-all-loops ,-O2 ,7.7E-05,0.001619,43.787875,44.053269,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000102,0.002863,44.428092,44.238978,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,9.3E-05,0.002557,46.346837,46.439946,0,16200
medley/nussinov,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,-O2 ,0.000103,0.002822,44.516756,44.106648,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,X,9.6E-05,0.002567,44.743902,44.365248,0,16224
medley/nussinov,-funsafe-math-optimizations ,X,-fno-ivopts ,X,-fno-inline-functions ,X,-O2 ,0.000102,0.002831,44.42388,44.192183,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,9.6E-05,0.002515,44.385567,43.963287,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,9.3E-05,0.002552,44.391621,43.869975,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000102,0.00284,44.424053,44.216368,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,9.4E-05,0.00254,44.468208,44.091683,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,6.8E-05,0.001742,43.300408,43.44956,0,16160
medley/nussinov,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000102,0.00283,44.467526,44.071794,0,14752
medley/nussinov,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,9.3E-05,0.002531,44.171269,43.877879,0,14720
medley/nussinov,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,-O2 ,0.000103,0.002868,44.456603,44.075517,0,14752
medley/nussinov,X,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,X,9.8E-05,0.002571,44.784052,44.427461,0,14816
medley/nussinov,X,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,X,-O2 ,0.000104,0.002824,44.397612,44.079506,0,14752
medley/nussinov,X,-fno-guess-branch-probability ,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,9.3E-05,0.002628,44.169004,43.956087,0,14752
medley/nussinov,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,9.5E-05,0.002575,45.005767,44.1767,0,14752
medley/nussinov,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000108,0.002846,44.483775,44.234851,0,14752
medley/nussinov,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,9.3E-05,0.002569,44.092803,43.81566,0,14752
medley/nussinov,X,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,6.8E-05,0.001622,43.850539,43.419441,0,14752
medley/nussinov,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,9.4E-05,0.002548,44.231244,44.278378,0,14752
medley/nussinov,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000102,0.002863,44.509345,44.317283,0,14752
medley/nussinov,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,9.4E-05,0.002534,46.926979,45.674427,0,14752
medley/nussinov,X,X,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.5E-05,0.002513,45.345301,44.452115,0,14752
medley/nussinov,X,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.7E-05,0.002537,46.799141,45.765833,0,14752
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000102,0.002831,44.882847,44.027541,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,9.2E-05,0.002533,44.930341,44.364926,0,16128
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,-O2 ,0.000104,0.00287,44.822169,44.165268,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,X,9.3E-05,0.002601,48.455881,44.582574,0,16224
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,X,-O2 ,0.000103,0.002898,44.853062,44.307682,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,9.4E-05,0.002636,46.423686,45.710946,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,9.3E-05,0.002503,44.449586,44.005256,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000103,0.002854,44.806264,44.07011,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,9.9E-05,0.002558,44.569222,43.955201,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,6.7E-05,0.001679,44.055519,43.289615,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,9.2E-05,0.002567,45.053878,44.251967,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000103,0.002864,44.860362,44.165103,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,9.4E-05,0.002514,44.690669,43.93713,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.4E-05,0.002509,44.694989,43.982202,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.3E-05,0.002547,44.711385,43.974457,0,16160
medley/nussinov,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,9.4E-05,0.002519,45.742882,44.082353,0,14752
medley/nussinov,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000103,0.002873,44.910527,44.259102,0,14752
medley/nussinov,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,9.3E-05,0.002595,44.500224,43.866598,0,14752
medley/nussinov,X,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.5E-05,0.002582,44.796416,44.05573,0,14752
medley/nussinov,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.3E-05,0.002535,44.564741,43.743189,0,14752
medley/nussinov,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.5E-05,0.002527,46.723106,45.327577,0,14752
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,9.4E-05,0.002563,44.440098,43.90621,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000104,0.002815,44.788921,44.095049,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,9.3E-05,0.00254,44.473862,43.96084,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.5E-05,0.00263,46.520439,46.57711,0,16160
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.5E-05,0.002599,44.429915,43.958255,0,16160
medley/nussinov,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.4E-05,0.00256,44.754995,44.00566,0,16160
medley/nussinov,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.3E-05,0.002561,44.465351,43.975185,0,14752
medley/nussinov,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,-O2 ,9.4E-05,0.002603,44.423853,43.841562,0,16160
stencils/adi,X,X,X,X,X,X,X,0.00022,0.004767,60.382694,60.300731,0,14816
stencils/adi,-funsafe-math-optimizations ,X,X,X,X,X,X,0.000244,0.005322,61.43462,61.440732,0,16248
stencils/adi,X,-fno-guess-branch-probability ,X,X,X,X,X,0.000218,0.004781,60.186043,60.313663,0,14736
stencils/adi,X,X,-fno-ivopts ,X,X,X,X,0.000226,0.004861,60.144753,60.140522,0,14816
stencils/adi,X,X,X,-fno-tree-loop-optimize ,X,X,X,0.000258,0.005645,61.908864,61.606204,0,14792
stencils/adi,X,X,X,X,-fno-inline-functions ,X,X,0.000222,0.004775,60.235987,60.207602,0,14768
stencils/adi,X,X,X,X,X,-funroll-all-loops ,X,0.000218,0.004767,65.274068,65.291197,0,14816
stencils/adi,X,X,X,X,X,X,-O2 ,0.000238,0.005172,60.103815,59.918752,0,14744
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,X,X,X,0.000248,0.005309,61.34989,61.326971,0,16168
stencils/adi,-funsafe-math-optimizations ,X,-fno-ivopts ,X,X,X,X,0.000248,0.005351,61.401168,61.43362,0,16248
stencils/adi,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,X,X,X,0.000277,0.006103,62.674921,62.705443,0,16224
stencils/adi,-funsafe-math-optimizations ,X,X,X,-fno-inline-functions ,X,X,0.000244,0.005332,61.47954,61.271002,0,16200
stencils/adi,-funsafe-math-optimizations ,X,X,X,X,-funroll-all-loops ,X,0.000245,0.005322,66.617653,66.474337,0,16248
stencils/adi,-funsafe-math-optimizations ,X,X,X,X,X,-O2 ,0.000264,0.005753,61.276978,61.252342,0,16176
stencils/adi,X,-fno-guess-branch-probability ,-fno-ivopts ,X,X,X,X,0.000224,0.00487,60.14222,60.003704,0,14736
stencils/adi,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,X,X,0.000259,0.005638,61.852899,61.682167,0,14712
stencils/adi,X,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,X,X,0.000228,0.004785,60.277718,60.172907,0,14768
stencils/adi,X,-fno-guess-branch-probability ,X,X,X,-funroll-all-loops ,X,0.000218,0.004756,65.246398,65.255741,0,14736
stencils/adi,X,-fno-guess-branch-probability ,X,X,X,X,-O2 ,0.000241,0.005203,60.022334,60.108202,0,14744
stencils/adi,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,X,0.000261,0.005652,61.795408,61.759189,0,14792
stencils/adi,X,X,-fno-ivopts ,X,-fno-inline-functions ,X,X,0.000225,0.004879,60.143867,60.20532,0,14768
stencils/adi,X,X,-fno-ivopts ,X,X,-funroll-all-loops ,X,0.000225,0.004796,60.456919,60.355087,0,14816
stencils/adi,X,X,-fno-ivopts ,X,X,X,-O2 ,0.000241,0.005276,59.989992,59.754855,0,14744
stencils/adi,X,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000278,0.005626,61.795699,61.739862,0,14744
stencils/adi,X,X,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,0.000257,0.005625,63.172116,63.375385,0,14792
stencils/adi,X,X,X,-fno-tree-loop-optimize ,X,X,-O2 ,0.000243,0.005215,60.380973,60.30916,0,14744
stencils/adi,X,X,X,X,-fno-inline-functions ,-funroll-all-loops ,X,0.000221,0.004765,65.284878,65.439803,0,14768
stencils/adi,X,X,X,X,-fno-inline-functions ,X,-O2 ,0.00024,0.005179,60.135809,60.173087,0,14744
stencils/adi,X,X,X,X,X,-funroll-all-loops ,-O2 ,0.000235,0.00512,65.26878,65.411871,0,14744
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,X,X,X,0.000247,0.005361,61.388603,61.755736,0,16168
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,X,X,0.000281,0.00611,63.051105,63.252655,0,16144
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,X,X,0.000241,0.005313,61.518478,61.610464,0,16200
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,X,-funroll-all-loops ,X,0.000243,0.005329,66.753286,66.933337,0,16168
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,X,X,-O2 ,0.000269,0.005779,61.148778,61.487776,0,16176
stencils/adi,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,X,0.000277,0.006102,62.780685,63.079344,0,16224
stencils/adi,-funsafe-math-optimizations ,X,-fno-ivopts ,X,-fno-inline-functions ,X,X,0.000247,0.005325,61.575886,61.678335,0,16200
stencils/adi,-funsafe-math-optimizations ,X,-fno-ivopts ,X,X,-funroll-all-loops ,X,0.000244,0.005298,61.634684,61.590464,0,16248
stencils/adi,-funsafe-math-optimizations ,X,-fno-ivopts ,X,X,X,-O2 ,0.000265,0.005767,61.264615,61.166367,0,16176
stencils/adi,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000277,0.006117,62.831912,62.968094,0,16176
stencils/adi,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,0.000281,0.006149,64.49845,64.560383,0,16224
stencils/adi,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,X,X,-O2 ,0.000265,0.005718,61.183033,61.34782,0,16176
stencils/adi,-funsafe-math-optimizations ,X,X,X,-fno-inline-functions ,-funroll-all-loops ,X,0.000245,0.005304,66.662712,66.899432,0,16200
stencils/adi,-funsafe-math-optimizations ,X,X,X,-fno-inline-functions ,X,-O2 ,0.000264,0.005757,61.314482,61.446648,0,16176
stencils/adi,-funsafe-math-optimizations ,X,X,X,X,-funroll-all-loops ,-O2 ,0.000264,0.005653,66.502781,66.866636,0,16176
stencils/adi,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,X,0.000259,0.005635,61.6649,61.976093,0,14712
stencils/adi,X,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,X,X,0.000224,0.004868,60.213982,60.232766,0,14768
stencils/adi,X,-fno-guess-branch-probability ,-fno-ivopts ,X,X,-funroll-all-loops ,X,0.000223,0.004791,60.16655,60.662233,0,14736
stencils/adi,X,-fno-guess-branch-probability ,-fno-ivopts ,X,X,X,-O2 ,0.000242,0.005262,60.336106,60.202785,0,14744
stencils/adi,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000258,0.005655,62.252583,61.607329,0,14744
stencils/adi,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,0.000259,0.005681,63.985524,63.010174,0,14712
stencils/adi,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,X,-O2 ,0.000242,0.005224,60.490476,60.182533,0,14744
stencils/adi,X,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,-funroll-all-loops ,X,0.000219,0.004747,65.832457,65.450063,0,14768
stencils/adi,X,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,X,-O2 ,0.000242,0.005213,60.758853,60.244842,0,14744
stencils/adi,X,-fno-guess-branch-probability ,X,X,X,-funroll-all-loops ,-O2 ,0.000232,0.005182,65.73685,65.391549,0,14744
stencils/adi,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000258,0.005642,62.275575,62.021924,0,14744
stencils/adi,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,0.000257,0.005649,63.818078,63.447808,0,14792
stencils/adi,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,-O2 ,0.000243,0.005214,60.809517,60.226536,0,14744
stencils/adi,X,X,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,X,0.000224,0.004788,61.068601,60.660824,0,14768
stencils/adi,X,X,-fno-ivopts ,X,-fno-inline-functions ,X,-O2 ,0.00024,0.005272,60.571073,60.227606,0,14744
stencils/adi,X,X,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,0.00024,0.005213,61.996178,61.70222,0,14744
stencils/adi,X,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,0.000259,0.005649,63.850303,63.336194,0,14744
stencils/adi,X,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000243,0.005227,60.782102,60.229697,0,14744
stencils/adi,X,X,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,0.000241,0.005193,62.191455,61.627552,0,14744
stencils/adi,X,X,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,0.000235,0.005118,65.808391,65.480396,0,14744
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,X,0.000281,0.00612,63.493522,63.140084,0,16144
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,X,X,0.000247,0.005335,62.167653,61.650257,0,16200
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,X,-funroll-all-loops ,X,0.000243,0.005282,62.296139,61.772766,0,16168
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,-fno-ivopts ,X,X,X,-O2 ,0.000264,0.005776,61.934258,61.466491,0,16176
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000281,0.006114,63.698628,63.238776,0,16176
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,0.000283,0.006188,65.12502,64.670843,0,16144
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,X,-O2 ,0.000268,0.005707,61.886506,61.300981,0,16176
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,-funroll-all-loops ,X,0.000243,0.005302,67.346319,66.811572,0,16200
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,X,-O2 ,0.000274,0.005805,61.840544,61.515342,0,16176
stencils/adi,-funsafe-math-optimizations ,-fno-guess-branch-probability ,X,X,X,-funroll-all-loops ,-O2 ,0.000262,0.005658,67.535956,66.847368,0,16176
stencils/adi,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000277,0.006115,63.445653,63.073552,0,16176
stencils/adi,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,0.000278,0.006143,64.887231,64.494392,0,16224
stencils/adi,-funsafe-math-optimizations ,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,-O2 ,0.000261,0.005768,61.725921,61.462192,0,16176
stencils/adi,-funsafe-math-optimizations ,X,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,X,0.000241,0.005297,62.024221,61.691824,0,16200
stencils/adi,-funsafe-math-optimizations ,X,-fno-ivopts ,X,-fno-inline-functions ,X,-O2 ,0.000265,0.005768,61.674424,61.394608,0,16176
stencils/adi,-funsafe-math-optimizations ,X,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,0.000262,0.005647,63.103435,62.900859,0,16176
stencils/adi,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,0.000278,0.006148,65.126065,64.456578,0,16176
stencils/adi,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000262,0.005713,61.882225,61.117673,0,16176
stencils/adi,-funsafe-math-optimizations ,X,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,0.000258,0.00573,63.062568,62.769999,0,16176
stencils/adi,-funsafe-math-optimizations ,X,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,0.000264,0.005657,67.400457,67.0149,0,16176
stencils/adi,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,X,0.000257,0.005647,62.313197,61.985085,0,14744
stencils/adi,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,X,0.000258,0.005676,64.085911,63.673844,0,14712
stencils/adi,X,-fno-guess-branch-probability ,-fno-ivopts ,-fno-tree-loop-optimize ,X,X,-O2 ,0.000242,0.005229,60.588976,60.246583,0,14744
stencils/adi,X,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,-funroll-all-loops ,X,0.000223,0.004787,61.190963,60.736487,0,14768
stencils/adi,X,-fno-guess-branch-probability ,-fno-ivopts ,X,-fno-inline-functions ,X,-O2 ,0.000242,0.005263,60.709555,59.883225,0,14744
stencils/adi,X,-fno-guess-branch-probability ,-fno-ivopts ,X,X,-funroll-all-loops ,-O2 ,0.000241,0.005252,62.215287,61.7282,0,14744
stencils/adi,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,0.000258,0.005691,64.150337,63.575784,0,14744
stencils/adi,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000242,0.00522,60.606745,60.155197,0,14744
stencils/adi,X,-fno-guess-branch-probability ,X,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,0.00024,0.00525,62.236707,61.898933,0,14744
stencils/adi,X,-fno-guess-branch-probability ,X,X,-fno-inline-functions ,-funroll-all-loops ,-O2 ,0.000234,0.0052,66.022231,65.553567,0,14744
stencils/adi,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,-funroll-all-loops ,X,0.000257,0.005647,64.100294,63.489795,0,14744
stencils/adi,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,-fno-inline-functions ,X,-O2 ,0.000243,0.005237,60.930976,60.442796,0,14744
stencils/adi,X,X,-fno-ivopts ,-fno-tree-loop-optimize ,X,-funroll-all-loops ,-O2 ,0.000238,0.005195,62.216884,61.524194,0,14744
